,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
21,21.0,1.519889218949673e-13,2.239529631800642e-18,-2.83726001839514e-23,1.443676568042665e-13,2.130683486899316e-18,-9.8288975596868e-24,1.48838222057591e-13,1.987299400098827e-18,1.77690628318957e-20,0.9487213574049238,0.9491538440526499,0.9491538440526499,0.948427839294268,0.9488601921380455,0.9488601921380455
22,22.0,1.72177672997643e-13,1.373792726936171e-18,1.616127544003894e-22,1.624099331438523e-13,1.294159938687335e-18,-7.46561762416108e-23,1.632093253010319e-13,1.35564737735798e-18,3.585506491401787e-20,0.9439769908146188,0.9444073146827405,0.9444073146827405,0.9436575455957975,0.94408772384077,0.94408772384077
23,23.0,2.296427337428547e-13,2.507639568381091e-18,3.573153976938137e-24,2.156168880629487e-13,2.36042729487675e-18,1.874753702608611e-23,2.142733955582341e-13,2.548019316981148e-18,-2.194359565007237e-20,0.9390423370723665,0.9394704114160752,0.9394704114160752,0.9386961488412509,0.9391240653706692,0.9391240653706692
24,24.0,1.661318453314943e-13,2.211787023328237e-18,9.95474282673079e-23,1.552887895447406e-13,2.073850996001336e-18,2.001853331473681e-23,1.743496427927359e-13,2.017473897302776e-18,-4.956847189944193e-21,0.9339206337849787,0.9343463733353696,0.9343463733353696,0.9335469311869924,0.9339725003803208,0.9339725003803208
25,25.0,1.639974203180461e-13,2.986300982968217e-18,-1.349466399696132e-23,1.52543782768771e-13,2.772994719720689e-18,-3.264656801086261e-23,1.489827978363931e-13,2.584645359801491e-18,1.01765295891628e-20,0.9286152287841654,0.929038549798486,0.929038549798486,0.9282132861620686,0.9286364239457537,0.9286364239457537
26,26.0,1.8723772550864e-13,2.460886441274785e-18,-8.13389164015299e-23,1.728743136150492e-13,2.268560086831546e-18,7.012039365770769e-24,1.622014185199985e-13,2.426112741610306e-18,-2.483175593723302e-20,0.9231295764826376,0.9235503967928728,0.9235503967928728,0.9226987149340448,0.9231193388305855,0.9231193388305855
27,27.0,1.000330958072668e-13,2.346524455436941e-18,8.159067574733706e-24,9.178602602221869e-14,2.153230853290566e-18,-9.354239736004161e-24,9.7652531817343e-14,2.528490798534373e-18,-1.313906114955782e-20,0.9174672341294182,0.9178854731891697,0.9178854731891697,0.9170068224723551,0.9174248516476211,0.9174248516476211
28,28.0,9.095142811087491e-14,3.565342633029432e-18,2.277420841759022e-22,8.277835263348953e-14,3.251060260748502e-18,-5.34602845859005e-23,9.054224208313973e-14,2.991804998181023e-18,-7.376298514614985e-21,0.9116318579700416,0.9120474368996572,0.9120474368996572,0.9111413136150631,0.911556668923821,0.911556668923821
29,29.0,2.259785243119262e-13,2.443724795341902e-18,9.292012269214017e-25,2.045237652206918e-13,2.215554684382762e-18,-7.81965301891751e-24,1.954761860775886e-13,2.195637998835956e-18,-1.487970749300737e-21,0.9056271993174368,0.9060400409473478,0.9060400409473478,0.9051059890450326,0.9055185930746391,0.9055185930746391
30,30.0,1.187807337616075e-13,3.618728722383636e-18,1.148399626565181e-22,1.069560214978908e-13,3.254362249857385e-18,1.754752053633555e-23,1.068202507983807e-13,3.180511613302902e-18,1.064937735941475e-20,0.8994571005393939,0.8998671294516236,0.8998671294516236,0.8989047411816562,0.8993145182938762,0.8993145182938762
31,31.0,1.080195051724882e-13,3.020306011566951e-18,-2.633072903094498e-23,9.658116791425932e-14,2.705364601968501e-18,-9.360541803628785e-24,1.038126083259711e-13,2.610925812591427e-18,-1.06825512622173e-21,0.8931254909686153,0.893532633536423,0.893532633536423,0.8925415499943478,0.8929484263652658,0.8929484263652658
