,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
56,56.0,4.510027759476461e-14,-1.026179244398386e-38,-1.026139201379449e-38,3.134188477842451e-14,-8.542140890291368e-39,-8.541958973537854e-39,3.134221061930922e-14,1.942290779351214e-19,2.491832053195547e-20,0.6951028098346176,0.6954196812549815,0.6954196812549815,0.6937374757102026,0.6940537247257119,0.6940537247257119
57,57.0,6.100877682999598e-14,8.630988803421884e-42,8.063169396520906e-42,4.186939569362262e-14,8.544152709898851e-42,8.287256659752578e-42,3.88334332812206e-14,1.847996538049101e-19,1.912187241168481e-20,0.686132417039983,0.686445199193168,0.686445199193168,0.6847416968689793,0.6850538450447591,0.6850538450447591
58,58.0,5.697783141821817e-14,5.073247494489832e-39,5.073813554007419e-39,3.882269537486711e-14,4.183213061412917e-39,4.183466667755939e-39,3.946488062648045e-14,2.242281957708105e-19,2.462031258193617e-20,0.6771234682694625,0.677432143579239,0.677432143579239,0.6757081793197175,0.6760162094520995,0.6760162094520995
59,59.0,5.087302257976791e-14,3.300862357374534e-43,1.911564586958747e-42,3.409871018319008e-14,9.496079153965496e-43,1.6528247224096e-42,3.384707778609043e-14,1.942718930542325e-19,1.955915084147643e-20,0.6680805482522351,0.6683851012323798,0.6683851012323798,0.6666415389379456,0.6669454359274675,0.6669454359274675
60,60.0,5.368646330874498e-14,-6.719537564673229e-39,-6.719405472326719e-39,3.544689720180999e-14,-5.444509377069205e-39,-5.444451291196664e-39,3.49674968807416e-14,1.946018814893234e-19,3.277900269878852e-20,0.659008204074595,0.6593086213117318,0.6593086213117318,0.6575463523000491,0.6578461031335381,0.6578461031335381
61,61.0,5.088994491079753e-14,1.527978824957378e-41,1.620824541876493e-41,3.299347501864383e-14,1.578981735728293e-41,1.619712954374673e-41,3.135563016710105e-14,2.027320190207143e-19,3.052240568601566e-20,0.6499109415663239,0.6502072117011161,0.6502072117011161,0.6484271530359533,0.6487227467669495,0.6487227467669495
62,62.0,3.341894909232219e-14,-3.278328281940083e-39,-3.278459603905408e-39,2.144142421881555e-14,-2.620166265295846e-39,-2.620222936872672e-39,2.247179930653791e-14,1.685528054351784e-19,3.263300759541179e-20,0.6407932217824001,0.6410853354891394,0.6410853354891394,0.6392884282809954,0.6395798560085567,0.6395798560085567
63,63.0,3.632441172463548e-14,-7.413475303027251e-42,-3.337319771164572e-42,2.292776387414023e-14,-6.155516399542144e-42,-4.381319731936298e-42,2.553229628181412e-14,1.979061515308008e-19,2.867789812313316e-20,0.6316594575835365,0.6319474075481731,0.6319474075481731,0.6301346152304949,0.6304218700764306,0.6304218700764306
64,64.0,4.059131617920317e-14,6.197732468076536e-39,6.196532111306938e-39,2.533761989865055e-14,4.885476566178111e-39,4.88495609761229e-39,2.589477420860581e-14,1.88114245469045e-19,3.544754402160943e-20,0.6225140103188169,0.6227977912154775,0.6227977912154775,0.6209700978002975,0.6212531748848806,0.6212531748848806
65,65.0,5.328429520115155e-14,-8.100061198243002e-42,-9.71134681257463e-42,3.263477498803677e-14,-8.432350210839025e-42,-9.125961946982877e-42,3.026751662025311e-14,2.048822933096762e-19,3.298788605910898e-20,0.6133611866135058,0.6136407950795463,0.6136407950795463,0.6117992033963722,0.6120780998125783,0.6120780998125783
66,66.0,3.810244115419532e-14,-1.564257334667649e-39,-1.565095540864425e-39,2.303697167386939e-14,-1.219744485282178e-39,-1.220103483456698e-39,2.282442673939292e-14,2.103010954601054e-19,3.317868593469814e-20,0.6042052352648907,0.6044806698745353,0.6044806698745353,0.6026261997962902,0.6029009145826157,0.6029009145826157
67,67.0,3.163830853992697e-14,-8.270739777018147e-43,-2.542977664162179e-42,1.876138790448992e-14,-1.164243148974221e-42,-1.891808992493956e-42,1.94718037520566e-14,1.616585636088027e-19,4.501101659073079e-20,0.5950503442488059,0.5953216054854207,0.5953216054854207,0.5934552921452312,0.5937258262571409,0.5937258262571409
68,68.0,5.005469082229737e-14,3.072720271263241e-39,3.072281021143748e-39,2.933691193781596e-14,2.343411798810768e-39,2.343225731357869e-39,3.049313035999916e-14,2.943296992444007e-19,3.665330820429641e-20,0.5859006378392717,0.5861677280663252,0.5861677280663252,0.5842906200689042,0.5845569763489639,0.5845569763489639
69,69.0,4.14501035393472e-14,-1.688734851229111e-41,-1.840228780072995e-41,2.387728131959957e-14,-1.71841801955392e-41,-1.781845291764154e-41,2.357862042745367e-14,2.284502346137316e-19,4.12027515686659e-20,0.5767601738434691,0.5770230972742327,0.5770230972742327,0.575136254905569,0.5753984380523153,0.5753984380523153
70,70.0,4.793669658197874e-14,5.376506476902165e-39,5.376424000617721e-39,2.723613421312977e-14,4.041008237487787e-39,4.040974125253269e-39,2.792755409398965e-14,2.472581298671294e-19,4.159917651641389e-20,0.5676329409540533,0.5678917036200942,0.5678917036200942,0.5659961970591156,0.5662542135947204,0.5662542135947204
71,71.0,3.701669442859544e-14,-5.443507340196036e-42,-7.525414568373762e-42,2.073369179970954e-14,-6.141462476390822e-42,-7.001818819888699e-42,1.967304671411147e-14,2.03811182223919e-19,3.522756838779895e-20,0.5585228562205924,0.5587774659391151,0.5587774659391151,0.5568743734749202,0.5571282317117028,0.5571282317117028
72,72.0,3.530243297331883e-14,-2.512858797691939e-39,-2.51245402163683e-39,1.926514703595805e-14,-1.862698597258021e-39,-1.862531185029253e-39,1.908515424683744e-14,2.015157050971971e-19,3.608211599759449e-20,0.5494337626417058,0.5496842289817938,0.5496842289817938,0.5477746352399909,0.5480243452458375,0.5480243452458375
73,73.0,3.345993196319517e-14,5.637208822520528e-42,3.475015873441815e-42,1.804747602132903e-14,5.043528012880592e-42,4.162237419696908e-42,1.834686485478821e-14,2.24987655671163e-19,4.542333171877617e-20,0.5403694268792524,0.5406157611270698,0.5406157611270698,0.5387007553086888,0.5389463288714347,0.5389463288714347
74,74.0,4.154331269525367e-14,5.494880204091979e-40,5.503936959101759e-40,2.205038083710065e-14,4.005730524939029e-40,4.009419016717841e-40,2.378858271882084e-14,3.143673514510495e-19,4.180887196633949e-20,0.5313335370957138,0.5315757522187207,0.5315757522187207,0.5296564263550696,0.5298978769459022,0.5298978769459022
75,75.0,4.686396311407405e-14,-3.517775994418399e-42,-1.082479850601247e-42,2.446376891184476e-14,-2.756079774886032e-42,-1.775799877500284e-42,2.445218898043834e-14,3.23084911606131e-19,4.246184040010772e-20,0.522329700915699,0.5225678115259363,0.5225678115259363,0.5206452587526998,0.5208826014886413,0.5208826014886413
76,76.0,5.665839463047067e-14,8.937030730790665e-41,8.977632240289675e-41,2.91127990430208e-14,6.638825543979957e-41,6.655111644750824e-41,2.822544656705259e-14,4.239382119484389e-19,5.432893156688158e-20,0.5133614435122841,0.5135954658287878,0.5135954658287878,0.5116707786825587,0.5119040302880851,0.5119040302880851
77,77.0,3.260254437807061e-14,1.206297190088142e-41,1.059637044821967e-41,1.640631428719941e-14,1.15921729590049e-41,1.100866342477901e-41,1.709749696106791e-14,2.749062685947827e-19,4.974097339008867e-20,0.504432205818698,0.504662157629097,0.504662157629097,0.5027364263694352,0.5029656051372929,0.5029656051372929
78,78.0,4.479492103278096e-14,-4.206152369590724e-39,-4.205431899706421e-39,2.219182826643873e-14,-2.952272234653481e-39,-2.951986245365689e-39,2.214058281500995e-14,3.748411103768652e-19,5.724920462306109e-20,0.49554534286564983,0.49577124348700674,0.49577124348700674,0.4938455544470097,0.4940706801982856,0.4940706801982856
79,79.0,3.687489742632433e-14,1.08480305833062e-41,1.34208643452974e-41,1.796214213793877e-14,1.164454075992475e-41,1.265110850768771e-41,1.70928643979549e-14,2.935461827214507e-19,5.687923304194456e-20,0.48670412224439763,0.4869259924833473,0.4869259924833473,0.48500142645160604,0.48522252049511133,0.48522252049511133
80,80.0,4.361110198326587e-14,1.196516620278542e-40,1.198552200334837e-40,2.082088985450408e-14,8.605205899726304e-41,8.61318730484741e-41,1.953506874691632e-14,3.217859054755183e-19,3.58834204151011e-20,0.4779117226954514,0.47812958480769796,0.47812958480769796,0.4762072154443874,0.4764243005354133,0.4764243005354133
81,81.0,3.322897975890809e-14,-2.442889239820873e-42,-2.935748294745846e-43,1.554370410711219e-14,-1.697379675033437e-42,-8.6968808037359e-43,1.650858122889326e-14,3.071105917794043e-19,6.617524631207835e-20,0.4691712328226108,0.4693851104718376,0.4693851104718376,0.46746600276157196,0.4676791030600762,0.4676791030600762
82,82.0,2.7116984895796e-14,4.258147561186473e-40,4.255842021012533e-40,1.246394058134745e-14,2.905525115882527e-40,2.90463469486189e-40,1.382341512787635e-14,2.966526364316917e-19,4.634015551809483e-20,0.46048564993184454,0.4606955681480948,0.4606955681480948,0.4587807768920522,0.4589899179203326,0.4589899179203326
83,83.0,4.185366264337847e-14,5.339902988891516e-42,5.910204044700924e-42,1.896862497223986e-14,5.805116532907809e-42,6.020834958443013e-42,1.909630328518322e-14,3.986730655186147e-19,5.195871506313767e-20,0.45185787899432733,0.4520638641319124,0.4520638641319124,0.45015443248159587,0.45035964108151144,0.45035964108151144
84,84.0,3.510011141034223e-14,-2.277442651672821e-39,-2.277797853314715e-39,1.563134434925882e-14,-1.511527603325535e-39,-1.511662565316356e-39,1.570729326888991e-14,3.670459827136275e-19,5.616262795169375e-20,0.44329073173276934,0.4434928114277596,0.4434928114277596,0.4415897694626294,0.4417910737524236,0.4417910737524236
85,85.0,3.56514898402657e-14,-1.082724165057262e-42,2.479197601789049e-42,1.553438062203198e-14,3.546699513249105e-43,1.686993505692606e-42,1.576124428365165e-14,4.068042639308691e-19,6.767416907720396e-20,0.4347869258299938,0.4349851289573502,0.4349851289573502,0.43308949230842375,0.4332869216392088,0.4332869216392088
