,wl_TT,wl_TT_mkb,wl_EE_mkb,wl_BB_mkb,TT_in,EE_in,BB_in,TT_out,EE_out,BB_out
158,0.04484779840492651,0.04482278315230359,0.044844948272384194,0.044844948272384194,0.48722136656674997,7.965222532404295e-48,7.965222532404299e-48,0.021814226197423254,2.128604362833831e-33,2.365230917365715e-33
159,0.043119313951629636,0.04309522841682217,0.0431165392513037,0.0431165392513037,0.5515537230597953,2.5234456051653007e-55,2.523445605165253e-55,0.023758088259307975,2.224276853464029e-33,2.093019224415516e-33
160,0.04144720055680436,0.04142401576854192,0.04144450017890553,0.04144450017890553,0.5490118534660667,7.575543901689555e-48,7.575543901689553e-48,0.022776380488240943,2.4131563982511605e-33,2.22039595297256e-33
161,0.039830082757333095,0.03980777040340599,0.039827455571284455,0.039827455571284455,0.5316881572973504,2.6517408403613414e-55,2.6517408403614856e-55,0.021155330562602763,2.508670585117257e-33,2.529813174023207e-33
162,0.03826659860978663,0.038245131032267524,0.03826404346612841,0.03826404346612841,0.5667795202378725,7.209407426538777e-48,7.209407426538776e-48,0.021720207378231757,2.3809791530887338e-33,2.3932220707366367e-33
163,0.03675540048293515,0.0367347506729692,0.03675291621518979,0.03675291621518979,0.4759624544542213,2.7848333722742013e-55,2.7848333722743636e-55,0.017501698777442478,2.5256460587413628e-33,2.0474848958095527e-33
164,0.03529515580191064,0.03527529739409595,0.035292741228405894,0.035292741228405894,0.5474095745879616,6.865127013210618e-48,6.865127013210616e-48,0.019293413195229973,2.2707572973923092e-33,2.5163220389577078e-33
165,0.03388454774483616,0.03386545501121683,0.03388220167048512,0.03388220167048512,0.5196086261185037,2.922845201047752e-55,2.9228452010477877e-55,0.01749085048821965,2.505267189408499e-33,2.5275800887937315e-33
166,0.03252227589278728,0.032503923736480526,0.03251999711082371,0.03251999711082371,0.4739503284811386,6.541154115503844e-48,6.541154115503844e-48,0.01536617009799328,2.396026596282153e-33,2.154324001638025e-33
167,0.03120705683399421,0.031189420782473037,0.03120484412766201,0.03120484412766201,0.5426511691388061,3.065897818649845e-55,3.065897818649785e-55,0.01695504536000566,2.4076474588409992e-33,2.1333766163428868e-33
168,0.029937624723235988,0.02992068092128861,0.0299354768674319,0.0299354768674319,0.5210009222703429,6.236068212833211e-48,6.236068212833211e-48,0.015615690695413588,2.1887915383894226e-33,2.025181594918687e-33
169,0.02871273179741507,0.02869645699980117,0.02871064756028304,0.02871064756028304,0.5015795998191106,3.2141031588582608e-55,3.2141031588581706e-55,0.014381337994508091,2.2657488600387292e-33,2.093516845652296e-33
170,0.02753114884833505,0.027515520412160047,0.02752912699281221,0.02752912699281221,0.533582625842722,5.94856462527732e-48,5.948564625277321e-48,0.014650666223879803,2.160064957825319e-33,2.131734127094367e-33
171,0.02639166565373602,0.026376661530562458,0.026389704939048807,0.026389704939048807,0.4827287931420543,3.367578687571251e-55,3.3675786875711665e-55,0.012657635814105356,2.21870677931777e-33,2.4538360791465514e-33
172,0.02529309136766881,0.025278690095384915,0.025291190550779236,0.025291190550779236,0.45933095511025285,5.677440917198338e-48,5.677440917198341e-48,0.011633768425741379,2.145638068742734e-33,2.0243321905391708e-33
173,0.024234254871314656,0.024220435565778766,0.024232412708315765,0.024232412708315765,0.4672880541838243,3.526453360677694e-55,3.526453360677585e-55,0.011286352677651988,2.5034770512755212e-33,1.936142357182163e-33
174,0.02321400508537769,0.02320074743185747,0.0232122203328382,0.0232122203328382,0.4814288758741155,5.421588689451725e-48,5.421588689451725e-48,0.011170961987422835,1.8983862104552446e-33,2.2098616723224695e-33
175,0.0222312112451963,0.02221849548962074,0.02222948266145397,0.02222948266145397,0.40325290654672713,3.690850620032668e-55,3.690850620032611e-55,0.00898178487079374,2.2551036827138033e-33,1.854133595504677e-33
176,0.021284763139734417,0.021272570079776322,0.021283089486138024,0.021283089486138024,0.47942483975414296,5.17998785353366e-48,5.1799878535336585e-48,0.010174836105111417,1.996985382641558e-33,2.097344672209142e-33
177,0.020373571315626254,0.020361882291632594,0.020371951357726233,0.020371951357726233,0.48709418584050107,3.8608860515923876e-55,3.860886051592605e-55,0.009911650985900121,2.1345461150599566e-33,2.070138089631601e-33
