,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
63,63.0,3.632441172639367e-14,3.630625915502782e-34,3.609579342840463e-34,2.292776387204931e-14,2.295127254647298e-34,2.275641739955508e-34,2.501560167013008e-14,6.885298966462741e-48,8.597931045957827e-48,0.6316594575835365,0.6319474075481731,0.6319474075481731,0.6301346152304949,0.6304218700764306,0.6304218700764306
64,64.0,4.059131617820572e-14,3.726237261520746e-34,4.361596830253183e-34,2.533761990110426e-14,2.321079375053542e-34,2.716186729675889e-34,2.536497271010881e-14,1.041205815466147e-47,1.201035679257599e-47,0.6225140103188169,0.6227977912154775,0.6227977912154775,0.6209700978002975,0.6212531748848806,0.6212531748848806
65,65.0,5.328429519899991e-14,3.693541976612706e-34,5.608736388104243e-34,3.263477499301556e-14,2.264330260380299e-34,3.445593451275195e-34,2.961365835725346e-14,7.841904155402547e-48,7.969654292462178e-48,0.6133611866135058,0.6136407950795463,0.6136407950795463,0.6117992033963722,0.6120780998125783,0.6120780998125783
66,66.0,3.810244115101395e-14,3.896758676047469e-34,4.474275040164657e-34,2.303697167734603e-14,2.356897298947828e-34,2.706537898409968e-34,2.230373486714088e-14,1.050017125866369e-47,1.170421855623267e-47,0.6042052352648907,0.6044806698745353,0.6044806698745353,0.6026261997962902,0.6029009145826157,0.6029009145826157
67,67.0,3.163830854657838e-14,4.268269272482471e-34,3.819800212514002e-34,1.876138790484643e-14,2.533265195373542e-34,2.26739483081948e-34,1.899156534668762e-14,7.469900570307469e-48,1.225117069961557e-47,0.5950503442488059,0.5953216054854207,0.5953216054854207,0.5934552921452312,0.5937258262571409,0.5937258262571409
68,68.0,5.005469081772611e-14,3.717553421575534e-34,5.332840821222151e-34,2.933691193935553e-14,2.181204497672994e-34,3.122514695179612e-34,2.97801466988457e-14,6.284075347821283e-48,9.80286187988963e-48,0.5859006378392717,0.5861677280663252,0.5861677280663252,0.5842906200689042,0.5845569763489639,0.5845569763489639
69,69.0,4.145010354299051e-14,4.490035439273041e-34,5.051293892898739e-34,2.387728131897657e-14,2.591259185928906e-34,2.920011598334063e-34,2.301382431103234e-14,9.014682269576104e-48,6.372883027598899e-48,0.5767601738434691,0.5770230972742327,0.5770230972742327,0.575136254905569,0.5753984380523153,0.5753984380523153
70,70.0,4.793669658053528e-14,3.655371285128846e-34,3.95567317526567e-34,2.723613421255251e-14,2.067556076992205e-34,2.248927582647508e-34,2.727966509785987e-14,7.005623049010568e-48,1.08043164527002e-47,0.5676329409540533,0.5678917036200942,0.5678917036200942,0.5659961970591156,0.5662542135947204,0.5662542135947204
71,71.0,3.701669442797933e-14,2.879072039655489e-34,3.93129962027218e-34,2.07336917998738e-14,1.608962996737824e-34,2.191438467077005e-34,1.915562150358952e-14,8.298686109419694e-48,1.10750304101033e-47,0.5585228562205924,0.5587774659391151,0.5587774659391151,0.5568743734749202,0.5571282317117028,0.5571282317117028
72,72.0,3.530243297260197e-14,4.107437304376657e-34,3.856447711377558e-34,1.926514703390456e-14,2.256753531579479e-34,2.117381428643591e-34,1.856712423062592e-14,7.675974218647905e-48,1.306031703574143e-47,0.5494337626417058,0.5496842289817938,0.5496842289817938,0.5477746352399909,0.5480243452458375,0.5480243452458375
73,73.0,3.345993196395966e-14,3.254738003750483e-34,3.82032679848869e-34,1.804747602283111e-14,1.753621773260384e-34,2.062417286061878e-34,1.783479477011296e-14,8.257670809976212e-48,1.126207761676837e-47,0.5403694268792524,0.5406157611270698,0.5406157611270698,0.5387007553086888,0.5389463288714347,0.5389463288714347
74,74.0,4.154331269158346e-14,4.268596232860156e-34,5.239292597387651e-34,2.205038084108021e-14,2.262464923405655e-34,2.771989698310798e-34,2.311867042552925e-14,7.951450429927919e-48,9.90844278081437e-48,0.5313335370957138,0.5315757522187207,0.5315757522187207,0.5296564263550696,0.5298978769459022,0.5298978769459022
75,75.0,4.686396310929395e-14,4.187875818706855e-34,3.998976218122121e-34,2.446376891439744e-14,2.194356879609131e-34,2.09611740872697e-34,2.37373118338994e-14,1.012930961718213e-47,8.971326191529784e-48,0.522329700915699,0.5225678115259363,0.5225678115259363,0.5206452587526998,0.5208826014886413,0.5208826014886413
76,76.0,5.66583946225725e-14,5.192842775004206e-34,4.383315526165797e-34,2.911279903835795e-14,2.667738245334717e-34,2.255216199888732e-34,2.734653768434421e-14,1.160610775839419e-47,9.238760181093265e-48,0.5133614435122841,0.5135954658287878,0.5135954658287878,0.5116707786825587,0.5119040302880851,0.5119040302880851
