,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
76,76.0,5.665839462257245e-14,5.192842775004055e-34,4.383315526165653e-34,2.911279903835795e-14,2.667738245334739e-34,2.255216199888745e-34,2.734691207214736e-14,7.004236840856504e-22,4.410980239405832e-22,0.5133614435122841,0.5135954658287878,0.5135954658287878,0.5116707786825587,0.5119040302880851,0.5119040302880851
77,77.0,3.260254438045296e-14,4.724054643548547e-34,4.594893974743207e-34,1.640631429070636e-14,2.377086329293357e-34,2.313273184027935e-34,1.655571108264057e-14,8.016934615289202e-22,9.127469551309687e-22,0.504432205818698,0.504662157629097,0.504662157629097,0.5027364263694352,0.5029656051372929,0.5029656051372929
78,78.0,4.479492103599554e-14,3.68448287155216e-34,3.53643486806641e-34,2.219182826943215e-14,1.828061897612408e-34,1.755969283889645e-34,2.144272786676289e-14,3.874782022025121e-22,9.159231689985841e-22,0.49554534286564983,0.49577124348700674,0.49577124348700674,0.4938455544470097,0.4940706801982856,0.4940706801982856
79,79.0,3.687489742230769e-14,4.923308571913048e-34,3.204479978195008e-34,1.796214213565786e-14,2.388316334849963e-34,1.555060788873128e-34,1.648205279889547e-14,1.089721438111571e-21,5.744277170267916e-22,0.48670412224439763,0.4869259924833473,0.4869259924833473,0.48500142645160604,0.48522252049511133,0.48522252049511133
80,80.0,4.361110198155238e-14,3.548797429172537e-34,2.76974691653899e-34,2.082088985240672e-14,1.69704721450592e-34,1.32573263580102e-34,1.887541722750453e-14,7.605226314982165e-22,6.141486263490973e-22,0.4779117226954514,0.47812958480769796,0.47812958480769796,0.4762072154443874,0.4764243005354133,0.4764243005354133
81,81.0,3.322897975896501e-14,4.143164135598537e-34,4.421121289159271e-34,1.554370410653688e-14,1.94485056906787e-34,2.077427212940997e-34,1.591672057533132e-14,1.111509565267609e-21,7.734517033955049e-22,0.4691712328226108,0.4693851104718376,0.4693851104718376,0.46746600276157196,0.4676791030600762,0.4676791030600762
82,82.0,2.711698489683755e-14,3.640525502602677e-34,4.173790177973542e-34,1.246394058504338e-14,1.674067834387696e-34,1.928043378356598e-34,1.334057302151949e-14,4.949642056707298e-22,6.126236139072441e-22,0.46048564993184454,0.4606955681480948,0.4606955681480948,0.4587807768920522,0.4589899179203326,0.4589899179203326
83,83.0,4.185366263855253e-14,2.980105676981654e-34,2.747242158944403e-34,1.896862497293153e-14,1.354264456451327e-34,1.241403895334117e-34,1.841629784664805e-14,9.72417334246401e-22,8.009009951591056e-22,0.45185787899432733,0.4520638641319124,0.4520638641319124,0.45015443248159587,0.45035964108151144,0.45035964108151144
84,84.0,3.510011141403379e-14,4.594419247153335e-34,3.831233724725635e-34,1.563134435056033e-14,2.043539063545142e-34,1.693330509984901e-34,1.512576861096886e-14,8.798966729838173e-22,6.412434787553266e-22,0.44329073173276934,0.4434928114277596,0.4434928114277596,0.4415897694626294,0.4417910737524236,0.4417910737524236
85,85.0,3.565148983853191e-14,3.16927536567801e-34,3.522237882362921e-34,1.553438062679465e-14,1.381145481501079e-34,1.536151122655347e-34,1.514884390610471e-14,8.666688613857287e-22,5.991519738379756e-22,0.4347869258299938,0.4349851289573502,0.4349851289573502,0.43308949230842375,0.4332869216392088,0.4332869216392088
86,86.0,4.230082019071563e-14,3.304406207230483e-34,4.168298184991778e-34,1.801771099155585e-14,1.408329782713178e-34,1.776729708883818e-34,1.64966301190399e-14,6.398774293644354e-22,5.946284479976842e-22,0.4263490842585431,0.42654344088894147,0.42654344088894147,0.4246562094103193,0.42484979432227526,0.42484979432227526
