,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
32,32.0,8.969805910542321e-14,2.641735862125122e-18,-1.760859426300067e-22,7.942526369711514e-14,2.348473128553206e-18,3.361084263615294e-23,8.5604300507575e-14,2.254605578670858e-18,-1.098338744571079e-20,0.88663638274143,0.8870405671670581,0.8870405671670581,0.8860204787441051,0.8864243824020948,0.8864243824020948
33,33.0,1.125919799751903e-13,2.719393984611882e-18,-1.847004160987889e-23,9.926387388854887e-14,2.398469068309472e-18,2.423521360349273e-23,9.53224401039528e-14,2.566776829493582e-18,8.435336602351364e-21,0.8799938665713288,0.8803950229218236,0.8803950229218236,0.8793456696595331,0.8797465305212552,0.8797465305212552
34,34.0,1.218620087756671e-13,2.293242765674656e-18,-2.056260319702842e-23,1.062026591139822e-13,2.009519537729574e-18,4.559787444224023e-24,9.487524391231436e-14,2.012443595606321e-18,4.387340615471671e-21,0.8732021074635357,0.8736001677046136,0.8736001677046136,0.8725213395537563,0.8729190894581595,0.8729190894581595
35,35.0,1.016738462708389e-13,3.342699848103229e-18,4.292487241248781e-23,8.780937284255694e-14,2.891680611668651e-18,1.644301474672375e-24,8.53265610921375e-14,2.887094818009588e-18,-2.408890581689708e-21,0.8662653403768774,0.8666602384048143,0.8666602384048143,0.8655517753887139,0.8659463481290127,0.8659463481290127
36,36.0,1.17549707619503e-13,4.782915238280908e-18,-1.513440829961997e-23,1.009990822287143e-13,4.0918782278222e-18,-4.150650204638786e-23,1.055616353703055e-13,3.87334261709112e-18,-1.191376302420061e-20,0.859187865839258,0.8595795375107805,0.8595795375107805,0.8584413297933566,0.8588326611469665,0.8588326611469665
37,37.0,7.953580831117539e-14,3.639379818898972e-18,8.879981605825222e-24,6.776524195176645e-14,3.118430336534975e-18,6.28643770630654e-24,6.865685216307738e-14,3.470693730312407e-18,4.480085410642068e-21,0.8519740455230652,0.8523624286832229,0.8523624286832229,0.8511944165422974,0.8515824442987091,0.8515824442987091
38,38.0,7.675346706349453e-14,3.16991209319138e-18,-7.7982845156333e-23,6.452230356642382e-14,2.685003829760138e-18,8.1350386431124e-24,6.48215838331448e-14,2.861946530370222e-18,-8.961789334613892e-21,0.8446282977868471,0.8450133322948543,0.8450133322948543,0.843815506001466,0.844200169988043,0.844200169988043
39,39.0,7.045749377333958e-14,3.625332785903684e-18,-1.925886371592109e-23,5.897695216353325e-14,3.040604577400236e-18,-6.969489261265564e-24,5.415494421532268e-14,2.765651372554564e-18,8.684490254487553e-21,0.8371550931896113,0.837536720942644,0.837536720942644,0.8363091205473328,0.8366903626530209,0.8366903626530209
40,40.0,5.64027749086328e-14,4.78230446674147e-18,1.008984815155436e-22,4.651716959750094e-14,3.964400292594685e-18,1.678028222977334e-23,5.624609420342909e-14,3.749335284531432e-18,6.08440203610728e-21,0.8295589499840755,0.8299371149390116,0.8299371149390116,0.8286798299662351,0.8290575941631756,0.8290575941631756
41,41.0,8.06904291758144e-14,4.440572652490949e-18,4.488191265392393e-24,6.622646042495494e-14,3.652344036936297e-18,-1.166049698067229e-24,6.090409902651984e-14,3.768007020940884e-18,5.099005504797053e-22,0.8218444295951894,0.8222190777882904,0.8222190777882904,0.8209322468403373,0.8213064792033752,0.8213064792033752
42,42.0,5.699136749551073e-14,5.440733495493052e-18,-6.013244562278493e-24,4.633126642382573e-14,4.424094124580543e-18,-1.526539155033636e-23,5.172949331188216e-14,4.332712209738631e-18,-7.346244191355455e-21,0.8140161320902081,0.8143872116547345,0.8143872116547345,0.8130710219266891,0.8134416706507764,0.8134416706507764
43,43.0,9.003783130381702e-14,4.630676719180228e-18,-1.170623342180498e-23,7.291873426136461e-14,3.734794912544989e-18,-9.396815726252559e-24,6.989191844947418e-14,3.701954890195906e-18,-2.351913679220076e-21,0.8060786916465604,0.8064461528283213,0.8064461528283213,0.8051008395358342,0.8054678549513244,0.8054678549513244
44,44.0,8.821119638588783e-14,3.826796518693511e-18,8.923113589254112e-23,7.018388353289268e-14,3.053639468100496e-18,1.346099918265632e-23,7.48762275253967e-14,3.258916474093871e-18,7.748659597683376e-21,0.7980367720236974,0.7984005671945353,0.7984005671945353,0.7970264129163228,0.7973897475021641,0.7973897475021641
45,45.0,9.152789644096118e-14,4.66812804681249e-18,1.09408001412713e-23,7.249555548915493e-14,3.684710900184673e-18,-1.033904669645449e-25,6.421701098020453e-14,3.903291228829921e-18,1.9809885604958e-21,0.7898950620450437,0.7902551457142611,0.7902551457142611,0.7888524796514468,0.7892120880462743,0.7892120880462743
46,46.0,7.912829509883712e-14,5.666207460946156e-18,-5.315740460036561e-23,6.20113249443462e-14,4.427969875328925e-18,-2.136226611451005e-23,6.628641671552865e-14,4.257320952938417e-18,2.13473562103125e-21,0.7816582710960978,0.78201459991983,0.78201459991983,0.7805837970744061,0.7809396360855457,0.7809396360855457
47,47.0,6.935310912611623e-14,6.635428521193302e-18,1.752316994739966e-24,5.370301296495007e-14,5.133459062411856e-18,6.944357819620887e-24,4.488569340022256e-14,4.930855844629666e-18,-8.019473711688427e-23,0.7733311246446465,0.7736836574331933,0.7736836574331933,0.7722251377080347,0.7725771663184274,0.7725771663184274
48,48.0,5.451906758905406e-14,6.684950969925272e-18,-3.678408446510007e-23,4.152480056561872e-14,5.102560220768936e-18,1.864457794570192e-23,4.755712063138846e-14,4.90142587786128e-18,7.080291019844278e-21,0.7649183597889563,0.7652670575120837,0.7652670575120837,0.7637812847351203,0.7641294641081816,0.7641294641081816
49,49.0,6.088488808008853e-14,5.179313593520103e-18,1.589246206997896e-24,4.61316569172476e-14,3.936036944168487e-18,5.133817377459481e-24,4.683676989187804e-14,4.235958973090212e-18,-4.555177943350704e-22,0.7564247208397064,0.7567695466299342,0.7567695466299342,0.7552570275052126,0.7556013209876433,0.7556013209876433
50,50.0,8.157922338532572e-14,7.04654960613292e-18,-5.821286578742441e-23,6.082501730011456e-14,5.270873282873134e-18,2.482357452716519e-24,5.951988282849415e-14,4.856964197656926e-18,-6.303065595360882e-21,0.7478549549413083,0.7481958740952025,0.7481958740952025,0.7466571570837232,0.7469975302062922,0.7469975302062922
51,51.0,8.042447693703433e-14,6.925280995410228e-18,-1.7674464572192e-23,5.965308285811555e-14,5.11047550263762e-18,-5.220685673259915e-24,5.374367095466116e-14,4.974561798402995e-18,1.61325423016513e-21,0.739213807738141,0.73955078771563,0.73955078771563,0.7379864618489655,0.7383228823252848,0.7383228823252848
52,52.0,7.499885703655856e-14,6.485376311098335e-18,7.618767635255492e-23,5.496748536778737e-14,4.755076563233795e-18,-5.234201703212009e-24,5.915644373515649e-14,4.525374976893089e-18,1.056945927162779e-21,0.7305060190910879,0.7308390295128251,0.7308390295128251,0.729249723142652,0.7295821608659683,0.7295821608659683
53,53.0,6.63668714553123e-14,7.14412880542307e-18,1.750089937154154e-23,4.784407998435788e-14,5.145101018530796e-18,-3.556566727204213e-24,4.845740575192298e-14,5.294307720263341e-18,-7.335574878869472e-22,0.7217363188496321,0.722065331492433,0.722065331492433,0.7204517109792168,0.7207801380172486,0.7207801380172486
54,54.0,4.991810076374737e-14,5.333906274869353e-18,-3.009392703688437e-23,3.570038439061357e-14,3.806578646410251e-18,1.753909704127276e-24,3.465442310771718e-14,4.168600593751366e-18,3.803755811754096e-21,0.7129094226846133,0.7132344114749918,0.7132344114749918,0.7115971798191718,0.7119215704070186,0.7119215704070186
55,55.0,6.371115247746858e-14,6.438098307174351e-18,1.307393730991695e-23,4.477258256505223e-14,4.539584378131131e-18,4.962840396628569e-24,4.615219658477073e-14,4.391702944064235e-18,-3.8300999408424e-21,0.7040300279865936,0.7043509689924285,0.7043509689924285,0.7026908644115332,0.7030111949426898,0.7030111949426898
56,56.0,4.510027759805643e-14,6.050684974360136e-18,-8.749774342140727e-25,3.134188478397214e-14,4.219824554684353e-18,-1.426793681445711e-23,3.081577690598189e-14,4.272785122605053e-18,-4.954849347477652e-21,0.6951028098346176,0.6954196812549815,0.6954196812549815,0.6937374757102026,0.6940537247257119,0.6940537247257119
57,57.0,6.100877683032518e-14,6.783889000869381e-18,-2.914322453967936e-23,4.186939569895992e-14,4.662770161212754e-18,-1.01740846186385e-23,3.818417857517713e-14,5.1246055152334e-18,1.013922439597058e-22,0.686132417039983,0.686445199193168,0.686445199193168,0.6847416968689793,0.6850538450447591,0.6850538450447591
58,58.0,5.69778314142824e-14,6.805178586160818e-18,5.592494135290907e-23,3.882269537977026e-14,4.632433909015884e-18,1.654255065942124e-23,3.878335217550109e-14,4.194863741827617e-18,-3.097987882564605e-21,0.6771234682694625,0.677432143579239,0.677432143579239,0.6757081793197175,0.6760162094520995,0.6760162094520995
59,59.0,5.087302257616269e-14,8.900375923131498e-18,-1.736206291576721e-23,3.409871018972552e-14,5.96259596991135e-18,7.026666127340634e-24,3.327217246105145e-14,5.550055686285822e-18,2.130968449643821e-21,0.6680805482522351,0.6683851012323798,0.6683851012323798,0.6666415389379456,0.6669454359274675,0.6669454359274675
60,60.0,5.368646330614049e-14,5.670991162985364e-18,-5.522062521545159e-23,3.544689719936757e-14,3.74665572507714e-18,7.084021862241496e-24,3.434535762945353e-14,3.946625537404499e-18,3.708517121425136e-21,0.659008204074595,0.6593086213117318,0.6593086213117318,0.6575463523000491,0.6578461031335381,0.6578461031335381
61,61.0,5.088994491364973e-14,8.448216540444245e-18,4.484441585261493e-23,3.299347501461851e-14,5.482815250222719e-18,6.809480943132156e-24,3.0740535852813e-14,5.265488628113386e-18,2.661445491189285e-21,0.6499109415663239,0.6502072117011161,0.6502072117011161,0.6484271530359533,0.6487227467669495,0.6487227467669495
62,62.0,3.341894908507444e-14,7.857765345904791e-18,-4.664353272233612e-23,2.144142422442581e-14,5.05641046850219e-18,-1.662119146102916e-23,2.201784862326545e-14,4.771250588932445e-18,2.659841138108001e-21,0.6407932217824001,0.6410853354891394,0.6410853354891394,0.6392884282809954,0.6395798560085567,0.6395798560085567
63,63.0,3.632441172639373e-14,7.764144180789626e-18,-6.826559710225333e-24,2.292776387204931e-14,4.901087097831585e-18,-3.872415513841926e-24,2.502258388774275e-14,4.69255098034566e-18,-7.232960734217873e-22,0.6316594575835365,0.6319474075481731,0.6319474075481731,0.6301346152304949,0.6304218700764306,0.6304218700764306
64,64.0,4.059131617820575e-14,9.992294159587578e-18,1.160612324743035e-22,2.533761990110426e-14,6.203252489878277e-18,-5.534946627785507e-24,2.53752167874174e-14,6.230301166856007e-18,4.841328143042964e-21,0.6225140103188169,0.6227977912154775,0.6227977912154775,0.6209700978002975,0.6212531748848806,0.6212531748848806
65,65.0,5.3284295199e-14,8.378304173945977e-18,-1.248597062431537e-23,3.263477499301556e-14,5.154391109673537e-18,-3.167398838672248e-24,2.962328217728308e-14,5.266368583806329e-18,-9.14121691253538e-22,0.6133611866135058,0.6136407950795463,0.6136407950795463,0.6117992033963722,0.6120780998125783,0.6120780998125783
66,66.0,3.810244115101386e-14,8.97581665233817e-18,-3.122492563130362e-23,2.303697167734603e-14,5.445981351309164e-18,8.116287579779622e-24,2.230763359247713e-14,4.789600914958475e-18,-2.480044487562926e-22,0.6042052352648907,0.6044806698745353,0.6044806698745353,0.6026261997962902,0.6029009145826157,0.6029009145826157
67,67.0,3.163830854657823e-14,6.01452328009754e-18,3.084628968707134e-24,1.876138790484643e-14,3.564968691787552e-18,-2.164298045712527e-24,1.900040809568152e-14,3.946324454739669e-18,-9.364181928212556e-22,0.5950503442488059,0.5953216054854207,0.5953216054854207,0.5934552921452312,0.5937258262571409,0.5937258262571409
68,68.0,5.005469081772603e-14,9.04925573391857e-18,-1.943702733993872e-23,2.933691193935553e-14,5.299311956869639e-18,-3.856735493022949e-25,2.978560411239037e-14,4.747176442557573e-18,-5.554980991639425e-21,0.5859006378392717,0.5861677280663252,0.5861677280663252,0.5842906200689042,0.5845569763489639,0.5845569763489639
69,69.0,4.145010354299043e-14,7.588574332205653e-18,2.941884031506105e-24,2.387728131897657e-14,4.370560314026681e-18,2.360980920967233e-24,2.30184137028089e-14,4.654312672569203e-18,-1.264510223570131e-21,0.5767601738434691,0.5770230972742327,0.5770230972742327,0.575136254905569,0.5753984380523153,0.5753984380523153
70,70.0,4.793669658053511e-14,6.892911079163067e-18,-1.615948333080281e-23,2.723613421255251e-14,3.912120814909015e-18,4.821064683789972e-24,2.728526593529518e-14,3.825109063410791e-18,-2.597468992324269e-21,0.5676329409540533,0.5678917036200942,0.5678917036200942,0.5659961970591156,0.5662542135947204,0.5662542135947204
71,71.0,3.701669442797925e-14,7.542784840303979e-18,-6.331860812161077e-24,2.07336917998738e-14,4.210880826545714e-18,2.577573396910112e-24,1.915843140474049e-14,4.257971854230005e-18,-1.21837393759743e-21,0.5585228562205924,0.5587774659391151,0.5587774659391151,0.5568743734749202,0.5571282317117028,0.5571282317117028
72,72.0,3.530243297260195e-14,8.462832132877291e-18,-1.568375119173802e-23,1.926514703390456e-14,4.663013616773778e-18,-5.763647126486333e-25,1.856664162296376e-14,4.481049126573302e-18,1.631674061595709e-21,0.5494337626417058,0.5496842289817938,0.5496842289817938,0.5477746352399909,0.5480243452458375,0.5480243452458375
73,73.0,3.345993196395957e-14,8.501023860322242e-18,-4.180381530161906e-24,1.804747602283111e-14,4.590859698996171e-18,-3.447261366390733e-24,1.783753135909503e-14,4.514825137573435e-18,1.918532752267131e-21,0.5403694268792524,0.5406157611270698,0.5406157611270698,0.5387007553086888,0.5389463288714347,0.5389463288714347
74,74.0,4.154331269158341e-14,8.22946102801156e-18,2.564785303876324e-23,2.205038084108021e-14,4.356307374379128e-18,4.478007946478273e-24,2.312533588122682e-14,4.129529997216468e-18,1.604979571383749e-21,0.5313335370957138,0.5315757522187207,0.5315757522187207,0.5296564263550696,0.5298978769459022,0.5298978769459022
75,75.0,4.686396310929393e-14,9.618691767098619e-18,2.97762740834919e-23,2.446376891439744e-14,5.014283601395261e-18,8.291393850487358e-24,2.374699789400827e-14,4.849895621922057e-18,1.52778279299859e-21,0.522329700915699,0.5225678115259363,0.5225678115259363,0.5206452587526998,0.5208826014886413,0.5208826014886413
76,76.0,5.665839462257245e-14,1.043791235693793e-17,-2.308820603814422e-23,2.911279903835795e-14,5.341830815808463e-18,-5.610931058924252e-24,2.735080296696547e-14,5.080998013700863e-18,1.974685194992716e-21,0.5133614435122841,0.5135954658287878,0.5135954658287878,0.5116707786825587,0.5119040302880851,0.5119040302880851
77,77.0,3.260254438045296e-14,9.873972621928088e-18,-1.426104599235557e-24,1.640631429070636e-14,4.994470902031159e-18,-6.63535636018092e-24,1.655879987309368e-14,5.255509690671567e-18,-1.162562720513753e-21,0.504432205818698,0.504662157629097,0.504662157629097,0.5027364263694352,0.5029656051372929,0.5029656051372929
78,78.0,4.479492103599554e-14,9.171365729703439e-18,9.299466642288713e-23,2.219182826943215e-14,4.583607212192475e-18,-8.956294949913182e-25,2.144607163774884e-14,4.292762638779963e-18,1.716152475034114e-22,0.49554534286564983,0.49577124348700674,0.49577124348700674,0.4938455544470097,0.4940706801982856,0.4940706801982856
79,79.0,3.687489742230769e-14,8.438312488000494e-18,-1.926943896303927e-23,1.796214213565786e-14,4.084336196980844e-18,-3.84576076753147e-24,1.649219235828631e-14,3.842940829117857e-18,-3.015395210983975e-23,0.48670412224439763,0.4869259924833473,0.4869259924833473,0.48500142645160604,0.48522252049511133,0.48522252049511133
80,80.0,4.361110198155238e-14,9.820352260979119e-18,-4.661746568399639e-23,2.082088985240672e-14,4.67777946510162e-18,3.909852846589611e-24,1.888454482908256e-14,4.294164784315117e-18,-1.334335524983165e-21,0.4779117226954514,0.47812958480769796,0.47812958480769796,0.4762072154443874,0.4764243005354133,0.4764243005354133
81,81.0,3.322897975896501e-14,7.871046589294961e-18,-1.193691739022521e-24,1.554370410653688e-14,3.699795435314611e-18,3.280932955325127e-24,1.592222242724433e-14,3.96618599971387e-18,-5.217480172331539e-22,0.4691712328226108,0.4693851104718376,0.4693851104718376,0.46746600276157196,0.4676791030600762,0.4676791030600762
82,82.0,2.711698489683755e-14,1.041661127768775e-17,-2.253933740958811e-23,1.246394058504338e-14,4.797468380099605e-18,-3.460650056088455e-24,1.334849356292553e-14,4.61030989999185e-18,-3.007636391258833e-22,0.46048564993184454,0.4606955681480948,0.4606955681480948,0.4587807768920522,0.4589899179203326,0.4589899179203326
83,83.0,4.185366263855253e-14,9.64114322358424e-18,9.209214361156326e-24,1.896862497293153e-14,4.33734259548673e-18,1.747759846173165e-24,1.841471122768969e-14,3.965331897744866e-18,-5.198332221514091e-22,0.45185787899432733,0.4520638641319124,0.4520638641319124,0.45015443248159587,0.45035964108151144,0.45035964108151144
84,84.0,3.510011141403379e-14,1.057442626993093e-17,2.135323774980732e-23,1.563134435056033e-14,4.704147963775326e-18,-6.520773826701772e-24,1.512944418902039e-14,4.71126833153122e-18,1.841108277804208e-21,0.44329073173276934,0.4434928114277596,0.4434928114277596,0.4415897694626294,0.4417910737524236,0.4417910737524236
85,85.0,3.565148983853191e-14,8.25021132568645e-18,-6.551498419953322e-24,1.553438062679465e-14,3.605992904809229e-18,6.342602266453451e-25,1.515185080672674e-14,3.36297594324969e-18,2.423748532647566e-21,0.4347869258299938,0.4349851289573502,0.4349851289573502,0.43308949230842375,0.4332869216392088,0.4332869216392088
